web-scraper-order,web-scraper-start-url,main,main-href,banner-src,title,contact,reviewer_name,reviewer_date,reviewr_text,reviewer_image-src,pages,pages-href
"1591021503-3254","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Lighthouse Restaurant","https://www.yelp.com/biz/lighthouse-restaurant-cebu-city?osq=Restaurants","https://s3-media0.fl.yelpcdn.com/bphoto/Lyzfu7WCx6A-7vkh6v2_9w/l.jpg","Lighthouse Restaurant","+63-32-2325028","[{""reviewer_name"":""Cristito C.""},{""reviewer_name"":""Paul T.""}]","[{""reviewer_date"":""1/30/2019""},{""reviewer_date"":""9/27/2019""}]","","","4","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=90"
"1591020755-2096","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","KPub BBQ","https://www.yelp.com/biz/kpub-bbq-cebu-city?osq=Restaurants","","KPub BBQ","+63-32-4107590","[{""reviewer_name"":""Dave A.""},{""reviewer_name"":""Ron Z.""},{""reviewer_name"":""Kim H.""},{""reviewer_name"":""Ray F.""}]","[{""reviewer_date"":""8/22/2017""},{""reviewer_date"":""11/30/2017""},{""reviewer_date"":""4/18/2016""},{""reviewer_date"":""2/6/2019""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/T8GUhRQ1qebd_PZJGg57WA/348s.jpg","9","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=240"
"1591020977-2450","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","McDonald’s","https://www.yelp.com/biz/mcdonalds-cebu-city-4?osq=Restaurants","","McDonald's","mcdonalds.com.ph","[{""reviewer_name"":""PatrickJ T.""}]","[{""reviewer_date"":""8/2/2019""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/GCHni1jN3FEOyhaLXRMAzA/168s.jpg","7","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=180"
"1591022037-4436","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Zubuchon","https://www.yelp.com/biz/zubuchon-cebu-city?osq=Restaurants","","Zubuchon","zubuchon.com","[{""reviewer_name"":""M A G.""},{""reviewer_name"":""Jacques I.""},{""reviewer_name"":""Tellie N.""},{""reviewer_name"":""Kent H.""},{""reviewer_name"":""Ron Z.""},{""reviewer_name"":""Robert N.""},{""reviewer_name"":""Joey R.""},{""reviewer_name"":""Lillian C.""},{""reviewer_name"":""Linda P.""},{""reviewer_name"":""Benjamin C.""},{""reviewer_name"":""Cris T.""},{""reviewer_name"":""David L.""},{""reviewer_name"":""Kathrine P.""},{""reviewer_name"":""John A.""},{""reviewer_name"":""Barry T.""},{""reviewer_name"":""Aileen B.""},{""reviewer_name"":""Angeli Y.""},{""reviewer_name"":""Ian Maren C.""},{""reviewer_name"":""Katrina E.""},{""reviewer_name"":""Geoffrey U.""}]","[{""reviewer_date"":""4/11/2020""},{""reviewer_date"":""11/29/2018""},{""reviewer_date"":""8/31/2018""},{""reviewer_date"":""4/17/2019""},{""reviewer_date"":""11/29/2017""},{""reviewer_date"":""11/11/2016""},{""reviewer_date"":""9/8/2015""},{""reviewer_date"":""3/7/2018""},{""reviewer_date"":""12/6/2016""},{""reviewer_date"":""3/23/2016""},{""reviewer_date"":""6/1/2016""},{""reviewer_date"":""7/4/2016""},{""reviewer_date"":""11/30/2015""},{""reviewer_date"":""6/5/2017""},{""reviewer_date"":""9/25/2016""},{""reviewer_date"":""1/25/2018""},{""reviewer_date"":""7/7/2016""},{""reviewer_date"":""5/10/2016""},{""reviewer_date"":""11/5/2016""},{""reviewer_date"":""7/2/2016""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/Q2NMJxIWNT-z3DXUDHwEqA/348s.jpg","",""
"1591020934-2393","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","10 Doves Street","https://www.yelp.com/biz/10-doves-street-mandaue-city?osq=Restaurants","","10 Doves Street","+63-32-4181010","[{""reviewer_name"":""Kristen T.""},{""reviewer_name"":""Sheena Y.""},{""reviewer_name"":""Hazel L.""},{""reviewer_name"":""ravi b.""},{""reviewer_name"":""Katrina E.""},{""reviewer_name"":""Toyo M.""},{""reviewer_name"":""Myles C.""}]","[{""reviewer_date"":""8/18/2019""},{""reviewer_date"":""9/27/2016""},{""reviewer_date"":""2/27/2019""},{""reviewer_date"":""5/12/2018""},{""reviewer_date"":""11/5/2016""},{""reviewer_date"":""12/24/2015""},{""reviewer_date"":""Updated review""},{""reviewer_date"":""11/8/2015""},{""reviewer_date"":""Previous review""},{""reviewer_date"":""2/3/2017""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/eagccut7asYz6tRi2PQG6w/168s.jpg","7","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=180"
"1591020716-2020","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Coffee Prince Cebu","https://www.yelp.com/biz/coffee-prince-cebu-cebu-city?osq=Restaurants","","Coffee Prince Cebu","+63-2-2635277","[{""reviewer_name"":""Michael C.""},{""reviewer_name"":""Jo Anne G.""},{""reviewer_name"":""Ford G.""}]","[{""reviewer_date"":""7/15/2015""},{""reviewer_date"":""7/20/2015""},{""reviewer_date"":""5/26/2018""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/ZAt6i7p2WL1wgUle5UCieA/168s.jpg","9","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=240"
"1591021463-3192","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Casa Verde","https://www.yelp.com/biz/casa-verde-cebu-city?osq=Restaurants","","Casa Verde","casaverdecebu.com","[{""reviewer_name"":""Jay H.""},{""reviewer_name"":""Concon C.""},{""reviewer_name"":""Maria P.""},{""reviewer_name"":""Toyo M.""},{""reviewer_name"":""Antoine C.""}]","[{""reviewer_date"":""7/11/2017""},{""reviewer_date"":""9/17/2019""},{""reviewer_date"":""7/14/2017""},{""reviewer_date"":""11/29/2015""},{""reviewer_date"":""4/30/2016""}]","This place is a hometown favorite. Its home location is somewhere close to Ramos St. But this location and the one at it park much more convenient.

Tradtionally famous for their rib platter. they now have a novelty giant burger as well good for 3 to 5 prople imho. I'm a fan of the watermelon salad, the fish and chips not bad either.

As for the ribs take note, this is Asian style or their style, Ive been to Texas and Tennesee and their 
style is different when it comes to ribs,","","4","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=90"
"1591020787-2155","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Blackbeard’s Seafood Island","https://www.yelp.com/biz/blackbeards-seafood-island-cebu-city?osq=Restaurants","","Blackbeard's Seafood Island","null","[{""reviewer_name"":""Dexter V.""},{""reviewer_name"":""Marc P.""}]","[{""reviewer_date"":""5/7/2016""},{""reviewer_date"":""1/31/2017""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/mrg8F99myLv6wg-gHeBZNg/168s.jpg","8","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=210"
"1591021285-2869","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Pizzeria Michelangelo","https://www.yelp.com/biz/pizzeria-michelangelo-cebu-city?osq=Restaurants","","Pizzeria Michelangelo","+63-32-2364297","[{""reviewer_name"":""Brian J.""}]","[{""reviewer_date"":""7/4/2015""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/19M1pp68x5sU5cWqsMmSiw/168s.jpg","5","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=120"
"1591021393-3060","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Buffet 101","https://www.yelp.com/biz/buffet-101-mandaue-city-2?osq=Restaurants","","Buffet 101","+63-32-3492710","[{""reviewer_name"":""Cha S.""},{""reviewer_name"":""Alvin K.""},{""reviewer_name"":""Wok Star X.""},{""reviewer_name"":""Rhoel P.""},{""reviewer_name"":""Toyo M.""}]","[{""reviewer_date"":""1/13/2019""},{""reviewer_date"":""3/12/2019""},{""reviewer_date"":""2/15/2017""},{""reviewer_date"":""4/22/2016""},{""reviewer_date"":""12/6/2015""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/h4YvpWornRYrMWdRfuRd8w/348s.jpg","4","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=90"
"1591020940-2423","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Sachi","https://www.yelp.com/biz/sachi-mandaue-city-2?osq=Restaurants","","Sachi","+63-32-5058165","[{""reviewer_name"":""Toyo M.""},{""reviewer_name"":""Sheena Y.""},{""reviewer_name"":""Ed T.""},{""reviewer_name"":""Keisha R.""},{""reviewer_name"":""Myles C.""},{""reviewer_name"":""Chris S.""}]","[{""reviewer_date"":""5/16/2017""},{""reviewer_date"":""10/13/2017""},{""reviewer_date"":""4/7/2019""},{""reviewer_date"":""3/2/2017""},{""reviewer_date"":""7/20/2016""},{""reviewer_date"":""8/23/2017""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/IDLqx-rIvqPZh4L7ZQ2bkw/348s.jpg","7","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=180"
"1591021890-3878","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Vikings","https://www.yelp.com/biz/vikings-cebu-city?osq=Restaurants","","Vikings","+63-32-2553888","[{""reviewer_name"":""Cha S.""},{""reviewer_name"":""Kimberly T.""},{""reviewer_name"":""Marco F.""},{""reviewer_name"":""Chi Y.""},{""reviewer_name"":""Scott G.""},{""reviewer_name"":""Samson C.""},{""reviewer_name"":""Lizell L.""},{""reviewer_name"":""Mac H.""},{""reviewer_name"":""Michael W.""},{""reviewer_name"":""Toyo M.""},{""reviewer_name"":""Alvin K.""},{""reviewer_name"":""Chato M.""}]","[{""reviewer_date"":""9/8/2018""},{""reviewer_date"":""7/12/2017""},{""reviewer_date"":""2/19/2019""},{""reviewer_date"":""4/4/2018""},{""reviewer_date"":""4/20/2019""},{""reviewer_date"":""6/20/2016""},{""reviewer_date"":""3/15/2017""},{""reviewer_date"":""4/9/2018""},{""reviewer_date"":""4/3/2018""},{""reviewer_date"":""5/30/2016""},{""reviewer_date"":""7/6/2018""},{""reviewer_date"":""9/3/2016""}]","This my favorite buffet,  great food,  always refilled,  crispy pata,  lecheon,  and all the other Filipino food.  Drinks are also included in the price.","","2","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=30"
"1591020860-2258","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Jollibee","https://www.yelp.com/biz/jollibee-cebu-city?osq=Restaurants","","Jollibee","jollibee.com.ph","[{""reviewer_name"":""Naomi O.""},{""reviewer_name"":""Shaima C.""},{""reviewer_name"":""Sheena Y.""},{""reviewer_name"":""Yochanan H.""},{""reviewer_name"":""Paulamertha A.""},{""reviewer_name"":""Travis M.""},{""reviewer_name"":""Toyo M.""}]","[{""reviewer_date"":""3/30/2020""},{""reviewer_date"":""11/27/2019""},{""reviewer_date"":""11/3/2018""},{""reviewer_date"":""6/25/2017""},{""reviewer_date"":""5/6/2017""},{""reviewer_date"":""4/6/2018""},{""reviewer_date"":""1/16/2016""}]","","https://s3-media0.fl.yelpcdn.com/bphoto/dfmkFEoHiSpU6Eb-UBKKYw/168s.jpg","8","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=210"
"1591021780-3641","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Kusina Uno","https://www.yelp.com/biz/kusina-uno-cebu-city?osq=Restaurants","https://s3-media0.fl.yelpcdn.com/bphoto/2FFxODVOUVN0UtYlbgiJ9g/o.jpg","Kusina Uno","+63-32-2385283","[{""reviewer_name"":""Michael C.""},{""reviewer_name"":""Stewart O.""}]","[{""reviewer_date"":""8/26/2015""},{""reviewer_date"":""7/20/2019""}]","","","2","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=30"
"1591020967-2436","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Teppanyaki Brothers","https://www.yelp.com/biz/teppanyaki-brothers-cebu-city?osq=Restaurants","https://s3-media0.fl.yelpcdn.com/bphoto/zw62HC5cOV_E9SIq4BxRpw/l.jpg","Teppanyaki Brothers","null","[{""reviewer_name"":""Keisha R.""},{""reviewer_name"":""Charles H.""}]","[{""reviewer_date"":""2/21/2017""},{""reviewer_date"":""6/25/2016""}]","","","7","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=180"
"1591021463-3190","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Casa Verde","https://www.yelp.com/biz/casa-verde-cebu-city?osq=Restaurants","","Casa Verde","casaverdecebu.com","[{""reviewer_name"":""Jay H.""},{""reviewer_name"":""Concon C.""},{""reviewer_name"":""Maria P.""},{""reviewer_name"":""Toyo M.""},{""reviewer_name"":""Antoine C.""}]","[{""reviewer_date"":""7/11/2017""},{""reviewer_date"":""9/17/2019""},{""reviewer_date"":""7/14/2017""},{""reviewer_date"":""11/29/2015""},{""reviewer_date"":""4/30/2016""}]","The owner has to retrain his/her staff especially the manager. Instead of earning $$ today the owner lost $$ due to his/her staffs incompetence. We ordered their gigantic burger (thinkin this will be just like nyc) unfortunately the waiter and manager told us verbatim that we can't order the gigantic burger coz it wouldn't fit at the bar. WTF is what I was thinking  so I suggested how about we cut in half coz we're not eating it as a whole it will eventually be sliced into two by my brothers. Both waiter and manager said no and was adamant that it's huge and suggested to order something else. We all cracked up. I couldn't help it I told them ""you'd be fired if I was the owner right there and there. I mean you demonstrated you don't have the greatest customer service now we've established you're completely incompetent."" Not recommending this establishment! 

Ps there's more to this crazy experience but space is limited.","","4","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=90"
"1591022045-4463","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Top of Cebu","https://www.yelp.com/biz/top-of-cebu-cebu-city?osq=Restaurants","","Top of Cebu","+63-32-5160718","[{""reviewer_name"":""Keith A.""},{""reviewer_name"":""Marco R.""},{""reviewer_name"":""Caitlin M.""},{""reviewer_name"":""Sivilay T.""},{""reviewer_name"":""Tawny T.""},{""reviewer_name"":""Kartik K.""}]","[{""reviewer_date"":""4/19/2019""},{""reviewer_date"":""11/7/2019""},{""reviewer_date"":""10/28/2019""},{""reviewer_date"":""3/12/2019""},{""reviewer_date"":""3/13/2019""},{""reviewer_date"":""10/27/2018""}]","The view here is breathtaking and the food here is pretty damn good too. This is the first place we stopped at when we first landed in Cebu. It's open pretty late. They have a lot of food choices so for those of you who aren't used to eating more foreign type of foods, there's definitely things on the menu that you can enjoy. I would highly recommend everyone visit here if they're ever in Cebu, just for the view alone. I'd also recommend going at night because it's alot nicer to see the overview of the entire city at night with all of the lights from the buildings. Very romantic place also. Saw a lot of couples and even some people having their own picnics.","","",""
"1591021272-2839","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Abuhan","https://www.yelp.com/biz/abuhan-cebu-city-2?osq=Restaurants","https://s3-media0.fl.yelpcdn.com/bphoto/Z3eeKTz3RpRNl3WZzI6DTA/l.jpg","Abuhan","+63-32-2535774","[{""reviewer_name"":""Sheena Y.""},{""reviewer_name"":""Mike M.""}]","[{""reviewer_date"":""8/17/2018""},{""reviewer_date"":""8/22/2017""}]","","","5","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=120"
"1591021834-3723","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Lemon Grass","https://www.yelp.com/biz/lemon-grass-cebu-city?osq=Restaurants","https://s3-media0.fl.yelpcdn.com/bphoto/MSunjR18ew0Jl3QhyWbPKg/l.jpg","Lemon Grass","cafelaguna.com","[{""reviewer_name"":""Steve F.""},{""reviewer_name"":""Sheena Y.""},{""reviewer_name"":""Brian J.""},{""reviewer_name"":""Nichole B.""},{""reviewer_name"":""Alex S.""},{""reviewer_name"":""Monz S.""},{""reviewer_name"":""James R.""}]","[{""reviewer_date"":""11/20/2015""},{""reviewer_date"":""8/16/2016""},{""reviewer_date"":""7/1/2015""},{""reviewer_date"":""7/6/2016""},{""reviewer_date"":""12/15/2015""},{""reviewer_date"":""6/30/2017""},{""reviewer_date"":""11/22/2015""}]","","","2","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=30"
"1591021281-2858","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu+City%2C+Cebu%2C+Philippines","Master Po","https://www.yelp.com/biz/master-po-cebu-city?osq=Restaurants","","Master Po","+63-32-4109242","[{""reviewer_name"":""Toyo M.""},{""reviewer_name"":""Sheena Y.""}]","[{""reviewer_date"":""2/12/2017""},{""reviewer_date"":""Updated review""},{""reviewer_date"":""2/8/2017""},{""reviewer_date"":""Previous review""},{""reviewer_date"":""8/10/2018""}]","The place is new ans spacious. I love the fact they offer red bean filling for thr bucci, prices very reasonable. They have noodle dishes, congee and. a lot of short order meals. This place as well as the plaza is a welcome addition to the neighborhood.","","5","https://www.yelp.com/search?find_desc=Restaurants&find_loc=Cebu%20City%2C%20Cebu%2C%20Philippines&start=120"
